date,sku,on_hand,cost,reorder_point,category,brand
2023-07-01,ZAN-1006S,1,15.33,15,Schaatsen,Zandstra
2023-07-01,ZAN-1007S,81,33.84,5,Schaatsen,Zandstra
2023-07-01,ZAN-1008S,92,92.66,23,Schaatsen,Zandstra
2023-07-01,ZAN-1009S,78,32.64,6,Schaatsen,Zandstra
2023-07-01,ZAN-1010S,39,109.54,7,Schaatsen,Zandstra
2023-07-01,ZAN-1011S,17,91.91,5,Schaatsen,Zandstra
2023-07-01,ZAN-1012S,1,96.76,20,Schaatsen,Zandstra
2023-07-01,ZAN-1013S,91,109.87,16,Schaatsen,Zandstra
2023-07-01,ZAN-1014S,72,43.94,9,Schaatsen,Zandstra
2023-07-01,ZAN-1015S,38,58.61,24,Schaatsen,Zandstra
2023-07-01,ZAN-1016S,45,47.22,6,Schaatsen,Zandstra
2023-07-01,ZAN-1017S,33,45.97,13,Schaatsen,Zandstra
2023-07-01,ZAN-1018S,36,17.21,23,Schaatsen,Zandstra
2023-07-01,ZAN-1019S,20,49.2,11,Schaatsen,Zandstra
2023-07-01,ZAN-1000S,12,47.91,9,Schoenen,Zandstra
2023-07-01,ZAN-1001S,73,72.82,7,Schoenen,Zandstra
2023-07-01,ZAN-1002S,51,66.11,17,Schoenen,Zandstra
2023-07-01,ZAN-1003S,69,86.6,23,Schoenen,Zandstra
2023-07-01,ZAN-1004S,26,93.01,15,Schoenen,Zandstra
2023-07-01,ZAN-1005S,64,27.36,15,Schoenen,Zandstra
2023-07-01,ZAN-1006S,85,56.29,18,Schoenen,Zandstra
2023-07-01,ZAN-1007S,58,82.02,9,Schoenen,Zandstra
2023-07-01,ZAN-1008S,34,63.59,6,Schoenen,Zandstra
2023-07-01,ZAN-1009S,93,51.65,23,Schoenen,Zandstra
2023-07-01,ZAN-1010S,82,54.41,21,Schoenen,Zandstra
2023-07-01,ZAN-1011S,70,44.81,14,Schoenen,Zandstra
2023-07-01,ZAN-1012S,23,27.3,22,Schoenen,Zandstra
2023-07-01,ZAN-1013S,49,22.01,17,Schoenen,Zandstra
2023-07-01,ZAN-1014S,36,43.29,13,Schoenen,Zandstra
2023-07-01,ZAN-1015S,64,75.11,9,Schoenen,Zandstra
2023-07-01,ZAN-1016S,49,37.54,6,Schoenen,Zandstra
2023-07-01,ZAN-1017S,60,114.11,14,Schoenen,Zandstra
2023-07-01,ZAN-1018S,85,21.78,21,Schoenen,Zandstra
2023-07-01,ZAN-1019S,50,69.97,12,Schoenen,Zandstra
2023-07-01,ZAN-1000K,87,75.87,10,Kleding,Zandstra
2023-07-01,ZAN-1001K,1,27.86,22,Kleding,Zandstra
2023-07-01,ZAN-1002K,98,96.35,21,Kleding,Zandstra
2023-07-01,ZAN-1003K,97,20.07,7,Kleding,Zandstra
2023-07-01,ZAN-1004K,28,112.65,24,Kleding,Zandstra
2023-07-01,ZAN-1005K,63,26.97,5,Kleding,Zandstra
2023-07-01,ZAN-1006K,46,76.56,20,Kleding,Zandstra
2023-07-01,ZAN-1007K,91,99.79,24,Kleding,Zandstra
2023-07-01,ZAN-1008K,58,106.65,10,Kleding,Zandstra
2023-07-01,ZAN-1009K,52,59.98,16,Kleding,Zandstra
2023-07-01,ZAN-1010K,14,102.6,23,Kleding,Zandstra
2023-07-01,ZAN-1011K,1,43.69,22,Kleding,Zandstra
2023-07-01,ZAN-1012K,67,91.11,17,Kleding,Zandstra
2023-07-01,ZAN-1013K,2,47.18,24,Kleding,Zandstra
2023-07-01,ZAN-1014K,38,66.52,7,Kleding,Zandstra
2023-07-01,ZAN-1015K,25,70.81,16,Kleding,Zandstra
2023-07-01,ZAN-1016K,4,109.15,23,Kleding,Zandstra
2023-07-01,ZAN-1017K,100,88.78,17,Kleding,Zandstra
2023-07-01,ZAN-1018K,114,87.81,13,Kleding,Zandstra
2023-07-01,ZAN-1019K,80,107.24,19,Kleding,Zandstra
2023-07-01,ZAN-1000A,58,64.47,6,Accessoires,Zandstra
2023-07-01,ZAN-1001A,48,64.42,8,Accessoires,Zandstra
2023-07-01,ZAN-1002A,102,73.0,6,Accessoires,Zandstra
2023-07-01,ZAN-1003A,110,36.44,16,Accessoires,Zandstra
2023-07-01,ZAN-1004A,78,62.62,14,Accessoires,Zandstra
2023-07-01,ZAN-1005A,56,112.02,16,Accessoires,Zandstra
2023-07-01,ZAN-1006A,17,68.87,7,Accessoires,Zandstra
2023-07-01,ZAN-1007A,107,77.92,14,Accessoires,Zandstra
2023-07-01,ZAN-1008A,42,86.97,18,Accessoires,Zandstra
2023-07-01,ZAN-1009A,46,65.32,6,Accessoires,Zandstra
2023-07-01,ZAN-1010A,35,20.13,17,Accessoires,Zandstra
2023-07-01,ZAN-1011A,90,117.33,24,Accessoires,Zandstra
2023-07-01,ZAN-1012A,108,23.47,18,Accessoires,Zandstra
2023-07-01,ZAN-1013A,39,111.51,17,Accessoires,Zandstra
2023-07-01,ZAN-1014A,72,26.37,14,Accessoires,Zandstra
2023-07-01,ZAN-1015A,116,70.47,13,Accessoires,Zandstra
2023-07-01,ZAN-1016A,119,38.86,12,Accessoires,Zandstra
2023-07-01,ZAN-1017A,42,15.84,22,Accessoires,Zandstra
2023-07-01,ZAN-1018A,91,47.71,21,Accessoires,Zandstra
2023-07-01,ZAN-1019A,55,115.65,13,Accessoires,Zandstra
2023-07-01,ZAN-1000S,92,44.35,10,Slijpen,Zandstra
2023-07-01,ZAN-1001S,118,57.0,18,Slijpen,Zandstra
2023-07-01,ZAN-1002S,11,52.19,24,Slijpen,Zandstra
2023-07-01,ZAN-1003S,4,63.92,10,Slijpen,Zandstra
2023-07-01,ZAN-1004S,46,111.09,13,Slijpen,Zandstra
2023-07-01,ZAN-1005S,85,114.16,16,Slijpen,Zandstra
2023-07-01,ZAN-1006S,96,46.21,9,Slijpen,Zandstra
2023-07-01,ZAN-1007S,8,30.19,21,Slijpen,Zandstra
2023-07-01,ZAN-1008S,38,76.99,22,Slijpen,Zandstra
2023-07-01,ZAN-1009S,26,69.02,16,Slijpen,Zandstra
2023-07-01,ZAN-1010S,78,114.0,13,Slijpen,Zandstra
2023-07-01,ZAN-1011S,106,57.35,8,Slijpen,Zandstra
2023-07-01,ZAN-1012S,9,90.55,6,Slijpen,Zandstra
2023-07-01,ZAN-1013S,53,27.0,24,Slijpen,Zandstra
2023-07-01,ZAN-1014S,110,34.75,13,Slijpen,Zandstra
2023-07-01,ZAN-1015S,74,62.19,9,Slijpen,Zandstra
2023-07-01,ZAN-1016S,94,26.84,13,Slijpen,Zandstra
2023-07-01,ZAN-1017S,64,101.56,17,Slijpen,Zandstra
2023-07-01,ZAN-1018S,90,59.5,10,Slijpen,Zandstra
2023-07-01,ZAN-1019S,44,72.38,22,Slijpen,Zandstra
2023-07-01,ZAN-1000B,82,54.66,8,Bescherming,Zandstra
2023-07-01,ZAN-1001B,2,35.1,5,Bescherming,Zandstra
2023-07-01,ZAN-1002B,30,92.52,5,Bescherming,Zandstra
2023-07-01,ZAN-1003B,70,104.39,9,Bescherming,Zandstra
2023-07-01,ZAN-1004B,86,55.8,23,Bescherming,Zandstra
2023-07-01,ZAN-1005B,111,61.11,7,Bescherming,Zandstra
2023-07-01,ZAN-1006B,38,100.31,22,Bescherming,Zandstra
2023-07-01,ZAN-1007B,50,76.91,13,Bescherming,Zandstra
2023-07-01,ZAN-1008B,97,26.22,19,Bescherming,Zandstra
2023-07-01,ZAN-1009B,42,37.93,20,Bescherming,Zandstra
2023-07-01,ZAN-1010B,115,81.55,6,Bescherming,Zandstra
2023-07-01,ZAN-1011B,68,115.37,21,Bescherming,Zandstra
2023-07-01,ZAN-1012B,109,35.88,24,Bescherming,Zandstra
2023-07-01,ZAN-1013B,31,23.2,23,Bescherming,Zandstra
2023-07-01,ZAN-1014B,69,56.37,19,Bescherming,Zandstra
2023-07-01,ZAN-1015B,12,99.2,24,Bescherming,Zandstra
2023-07-01,ZAN-1016B,94,30.74,6,Bescherming,Zandstra
2023-07-01,ZAN-1017B,91,63.11,18,Bescherming,Zandstra
2023-07-01,ZAN-1018B,34,96.31,15,Bescherming,Zandstra
2023-07-01,ZAN-1019B,95,61.24,23,Bescherming,Zandstra
2023-10-01,VIK-1000S,85,65.51,6,Schaatsen,Viking
2023-10-01,VIK-1001S,2,43.46,6,Schaatsen,Viking
2023-10-01,VIK-1002S,56,42.81,19,Schaatsen,Viking
2023-10-01,VIK-1003S,96,119.34,5,Schaatsen,Viking
2023-10-01,VIK-1004S,32,76.7,17,Schaatsen,Viking
2023-10-01,VIK-1005S,68,85.66,19,Schaatsen,Viking
2023-10-01,VIK-1006S,68,73.31,16,Schaatsen,Viking
2023-10-01,VIK-1007S,30,51.01,21,Schaatsen,Viking
2023-10-01,VIK-1008S,4,95.46,24,Schaatsen,Viking
2023-10-01,VIK-1009S,107,41.19,11,Schaatsen,Viking
2023-10-01,VIK-1010S,66,114.17,24,Schaatsen,Viking
2023-10-01,VIK-1011S,89,42.69,5,Schaatsen,Viking
2023-10-01,VIK-1012S,81,41.33,15,Schaatsen,Viking
2023-10-01,VIK-1013S,87,111.44,6,Schaatsen,Viking
2023-10-01,VIK-1014S,61,86.39,18,Schaatsen,Viking
2023-10-01,VIK-1015S,26,37.75,22,Schaatsen,Viking
2023-10-01,VIK-1016S,47,37.56,17,Schaatsen,Viking
2023-10-01,VIK-1017S,108,36.83,9,Schaatsen,Viking
2023-10-01,VIK-1018S,73,62.26,23,Schaatsen,Viking
2023-10-01,VIK-1019S,11,88.72,20,Schaatsen,Viking
2023-10-01,VIK-1000S,91,65.01,7,Schoenen,Viking
2023-10-01,VIK-1001S,28,99.88,24,Schoenen,Viking
2023-10-01,VIK-1002S,21,93.31,23,Schoenen,Viking
2023-10-01,VIK-1003S,6,90.93,11,Schoenen,Viking
2023-10-01,VIK-1004S,89,89.0,23,Schoenen,Viking
2023-10-01,VIK-1005S,57,106.67,22,Schoenen,Viking
2023-10-01,VIK-1006S,61,47.15,20,Schoenen,Viking
2023-10-01,VIK-1007S,1,30.55,18,Schoenen,Viking
2023-10-01,VIK-1008S,74,65.17,8,Schoenen,Viking
2023-10-01,VIK-1009S,17,36.01,24,Schoenen,Viking
2023-10-01,VIK-1010S,74,57.06,12,Schoenen,Viking
2023-10-01,VIK-1011S,16,67.25,5,Schoenen,Viking
2023-10-01,VIK-1012S,106,93.0,11,Schoenen,Viking
2023-10-01,VIK-1013S,11,105.65,18,Schoenen,Viking
2023-10-01,VIK-1014S,9,92.22,10,Schoenen,Viking
2023-10-01,VIK-1015S,67,57.27,21,Schoenen,Viking
2023-10-01,VIK-1016S,62,37.75,5,Schoenen,Viking
2023-10-01,VIK-1017S,42,104.19,5,Schoenen,Viking
2023-10-01,VIK-1018S,84,19.31,13,Schoenen,Viking
2023-10-01,VIK-1019S,83,51.72,13,Schoenen,Viking
2023-10-01,VIK-1000K,60,79.14,8,Kleding,Viking
2023-10-01,VIK-1001K,100,111.24,7,Kleding,Viking
2023-10-01,VIK-1002K,55,59.51,15,Kleding,Viking
2023-10-01,VIK-1003K,12,101.3,11,Kleding,Viking
2023-10-01,VIK-1004K,29,64.78,23,Kleding,Viking
2023-10-01,VIK-1005K,52,88.49,17,Kleding,Viking
2023-10-01,VIK-1006K,89,58.85,13,Kleding,Viking
2023-10-01,VIK-1007K,23,89.07,16,Kleding,Viking
2023-10-01,VIK-1008K,13,60.25,9,Kleding,Viking
2023-10-01,VIK-1009K,110,118.1,10,Kleding,Viking
2023-10-01,VIK-1010K,91,114.62,18,Kleding,Viking
2023-10-01,VIK-1011K,101,108.85,15,Kleding,Viking
2023-10-01,VIK-1012K,119,29.99,20,Kleding,Viking
2023-10-01,VIK-1013K,48,46.84,17,Kleding,Viking
2023-10-01,VIK-1014K,118,93.36,13,Kleding,Viking
2023-10-01,VIK-1015K,56,97.58,6,Kleding,Viking
2023-10-01,VIK-1016K,62,76.45,15,Kleding,Viking
2023-10-01,VIK-1017K,24,106.82,18,Kleding,Viking
2023-10-01,VIK-1018K,6,16.44,17,Kleding,Viking
2023-10-01,VIK-1019K,65,88.2,9,Kleding,Viking
2023-10-01,VIK-1000A,80,47.15,10,Accessoires,Viking
2023-10-01,VIK-1001A,112,76.94,12,Accessoires,Viking
2023-10-01,VIK-1002A,96,94.08,23,Accessoires,Viking
2023-10-01,VIK-1003A,83,41.1,21,Accessoires,Viking
2023-10-01,VIK-1004A,89,68.9,13,Accessoires,Viking
2023-10-01,VIK-1005A,86,27.36,18,Accessoires,Viking
2023-10-01,VIK-1006A,95,18.24,21,Accessoires,Viking
2023-10-01,VIK-1007A,72,118.34,18,Accessoires,Viking
2023-10-01,VIK-1008A,88,91.06,24,Accessoires,Viking
2023-10-01,VIK-1009A,102,36.83,21,Accessoires,Viking
2023-10-01,VIK-1010A,73,77.76,13,Accessoires,Viking
2023-10-01,VIK-1011A,11,48.76,12,Accessoires,Viking
2023-10-01,VIK-1012A,101,96.03,19,Accessoires,Viking
2023-10-01,VIK-1013A,82,25.77,22,Accessoires,Viking
2023-10-01,VIK-1014A,56,70.5,10,Accessoires,Viking
2023-10-01,VIK-1015A,105,71.36,6,Accessoires,Viking
2023-10-01,VIK-1016A,110,32.47,22,Accessoires,Viking
2023-10-01,VIK-1017A,26,42.32,9,Accessoires,Viking
2023-10-01,VIK-1018A,28,44.12,24,Accessoires,Viking
2023-10-01,VIK-1019A,104,19.17,6,Accessoires,Viking
2023-10-01,VIK-1000S,76,98.67,10,Slijpen,Viking
2023-10-01,VIK-1001S,90,15.07,21,Slijpen,Viking
2023-10-01,VIK-1002S,54,64.76,23,Slijpen,Viking
2023-10-01,VIK-1003S,97,83.09,21,Slijpen,Viking
2023-10-01,VIK-1004S,63,15.91,23,Slijpen,Viking
2023-10-01,VIK-1005S,113,44.74,18,Slijpen,Viking
2023-10-01,VIK-1006S,27,35.85,11,Slijpen,Viking
2023-10-01,VIK-1007S,65,117.52,9,Slijpen,Viking
2023-10-01,VIK-1008S,74,43.23,9,Slijpen,Viking
2023-10-01,VIK-1009S,10,65.0,6,Slijpen,Viking
2023-10-01,VIK-1010S,77,80.15,12,Slijpen,Viking
2023-10-01,VIK-1011S,60,112.91,12,Slijpen,Viking
2023-10-01,VIK-1012S,1,88.27,18,Slijpen,Viking
2023-10-01,VIK-1013S,1,104.28,19,Slijpen,Viking
2023-10-01,VIK-1014S,8,44.28,11,Slijpen,Viking
2023-10-01,VIK-1015S,40,18.03,8,Slijpen,Viking
2023-10-01,VIK-1016S,98,51.66,19,Slijpen,Viking
2023-10-01,VIK-1017S,66,112.61,22,Slijpen,Viking
2023-10-01,VIK-1018S,108,27.82,8,Slijpen,Viking
2023-10-01,VIK-1019S,81,87.97,5,Slijpen,Viking
2023-10-01,VIK-1000B,86,46.35,7,Bescherming,Viking
2023-10-01,VIK-1001B,68,72.49,8,Bescherming,Viking
2023-10-01,VIK-1002B,93,38.19,15,Bescherming,Viking
2023-10-01,VIK-1003B,116,30.78,12,Bescherming,Viking
2023-10-01,VIK-1004B,26,114.77,21,Bescherming,Viking
2023-10-01,VIK-1005B,50,39.1,18,Bescherming,Viking
2023-10-01,VIK-1006B,41,44.27,20,Bescherming,Viking
2023-10-01,VIK-1007B,12,105.75,14,Bescherming,Viking
2023-10-01,VIK-1008B,118,69.79,18,Bescherming,Viking
2023-10-01,VIK-1009B,98,45.67,17,Bescherming,Viking
2023-10-01,VIK-1010B,17,102.26,8,Bescherming,Viking
2023-10-01,VIK-1011B,49,24.34,21,Bescherming,Viking
2023-10-01,VIK-1012B,6,55.08,19,Bescherming,Viking
2023-10-01,VIK-1013B,89,52.76,20,Bescherming,Viking
2023-10-01,VIK-1014B,37,56.84,22,Bescherming,Viking
2023-10-01,VIK-1015B,46,43.64,12,Bescherming,Viking
2023-10-01,VIK-1016B,42,69.61,6,Bescherming,Viking
2023-10-01,VIK-1017B,42,97.37,6,Bescherming,Viking
2023-10-01,VIK-1018B,19,27.27,16,Bescherming,Viking
2023-10-01,VIK-1019B,23,101.59,6,Bescherming,Viking
2023-10-01,MAP-1000S,73,20.46,13,Schaatsen,Maple
2023-10-01,MAP-1001S,108,64.7,6,Schaatsen,Maple
2023-10-01,MAP-1002S,71,16.64,20,Schaatsen,Maple
2023-10-01,MAP-1003S,109,119.67,21,Schaatsen,Maple
2023-10-01,MAP-1004S,100,75.2,15,Schaatsen,Maple
2023-10-01,MAP-1005S,14,49.17,21,Schaatsen,Maple
2023-10-01,MAP-1006S,71,25.28,6,Schaatsen,Maple
2023-10-01,MAP-1007S,77,109.65,13,Schaatsen,Maple
2023-10-01,MAP-1008S,67,95.0,19,Schaatsen,Maple
2023-10-01,MAP-1009S,115,54.02,14,Schaatsen,Maple
2023-10-01,MAP-1010S,7,107.26,20,Schaatsen,Maple
2023-10-01,MAP-1011S,46,112.21,17,Schaatsen,Maple
2023-10-01,MAP-1012S,18,68.6,22,Schaatsen,Maple
2023-10-01,MAP-1013S,11,49.32,13,Schaatsen,Maple
2023-10-01,MAP-1014S,26,62.39,10,Schaatsen,Maple
2023-10-01,MAP-1015S,76,102.95,11,Schaatsen,Maple
2023-10-01,MAP-1016S,114,78.86,12,Schaatsen,Maple
2023-10-01,MAP-1017S,36,23.99,23,Schaatsen,Maple
2023-10-01,MAP-1018S,71,116.31,10,Schaatsen,Maple
2023-10-01,MAP-1019S,6,74.96,22,Schaatsen,Maple
2023-10-01,MAP-1000S,89,104.89,20,Schoenen,Maple
2023-10-01,MAP-1001S,53,16.62,7,Schoenen,Maple
2023-10-01,MAP-1002S,55,67.58,16,Schoenen,Maple
2023-10-01,MAP-1003S,10,19.27,16,Schoenen,Maple
2023-10-01,MAP-1004S,91,86.1,8,Schoenen,Maple
2023-10-01,MAP-1005S,40,46.79,9,Schoenen,Maple
2023-10-01,MAP-1006S,86,117.18,8,Schoenen,Maple
2023-10-01,MAP-1007S,90,55.77,22,Schoenen,Maple
2023-10-01,MAP-1008S,109,76.73,21,Schoenen,Maple
2023-10-01,MAP-1009S,2,110.2,13,Schoenen,Maple
2023-10-01,MAP-1010S,43,55.08,18,Schoenen,Maple
2023-10-01,MAP-1011S,79,86.15,10,Schoenen,Maple
2023-10-01,MAP-1012S,75,18.45,23,Schoenen,Maple
2023-10-01,MAP-1013S,60,55.32,15,Schoenen,Maple
2023-10-01,MAP-1014S,66,30.27,17,Schoenen,Maple
2023-10-01,MAP-1015S,1,94.39,6,Schoenen,Maple
2023-10-01,MAP-1016S,107,67.67,17,Schoenen,Maple
2023-10-01,MAP-1017S,73,17.35,9,Schoenen,Maple
2023-10-01,MAP-1018S,36,96.99,16,Schoenen,Maple
2023-10-01,MAP-1019S,59,32.02,21,Schoenen,Maple
2023-10-01,MAP-1000K,40,118.91,16,Kleding,Maple
2023-10-01,MAP-1001K,94,86.33,24,Kleding,Maple
2023-10-01,MAP-1002K,76,59.6,24,Kleding,Maple
2023-10-01,MAP-1003K,26,116.84,18,Kleding,Maple
2023-10-01,MAP-1004K,118,35.82,21,Kleding,Maple
2023-10-01,MAP-1005K,28,116.45,10,Kleding,Maple
2023-10-01,MAP-1006K,73,68.12,19,Kleding,Maple
2023-10-01,MAP-1007K,116,56.88,16,Kleding,Maple
2023-10-01,MAP-1008K,22,31.35,17,Kleding,Maple
2023-10-01,MAP-1009K,28,68.15,21,Kleding,Maple
2023-10-01,MAP-1010K,7,63.46,24,Kleding,Maple
2023-10-01,MAP-1011K,77,73.43,22,Kleding,Maple
2023-10-01,MAP-1012K,71,27.15,20,Kleding,Maple
2023-10-01,MAP-1013K,99,96.68,24,Kleding,Maple
2023-10-01,MAP-1014K,14,90.24,8,Kleding,Maple
2023-10-01,MAP-1015K,84,37.31,6,Kleding,Maple
2023-10-01,MAP-1016K,36,28.07,18,Kleding,Maple
2023-10-01,MAP-1017K,57,108.15,7,Kleding,Maple
2023-10-01,MAP-1018K,112,109.93,12,Kleding,Maple
2023-10-01,MAP-1019K,61,48.24,22,Kleding,Maple
2023-10-01,MAP-1000A,24,48.85,22,Accessoires,Maple
2023-10-01,MAP-1001A,61,26.08,12,Accessoires,Maple
2023-10-01,MAP-1002A,71,105.92,5,Accessoires,Maple
2023-10-01,MAP-1003A,101,45.64,16,Accessoires,Maple
2023-10-01,MAP-1004A,114,58.87,17,Accessoires,Maple
2023-10-01,MAP-1005A,61,25.64,10,Accessoires,Maple
2023-10-01,MAP-1006A,12,97.14,20,Accessoires,Maple
2023-10-01,MAP-1007A,45,114.32,6,Accessoires,Maple
2023-10-01,MAP-1008A,103,93.03,23,Accessoires,Maple
2023-10-01,MAP-1009A,42,116.19,20,Accessoires,Maple
2023-10-01,MAP-1010A,48,28.23,21,Accessoires,Maple
2023-10-01,MAP-1011A,5,20.66,6,Accessoires,Maple
2023-10-01,MAP-1012A,53,76.96,17,Accessoires,Maple
2023-10-01,MAP-1013A,16,43.33,20,Accessoires,Maple
2023-10-01,MAP-1014A,17,90.29,9,Accessoires,Maple
2023-10-01,MAP-1015A,69,84.02,7,Accessoires,Maple
2023-10-01,MAP-1016A,40,21.6,14,Accessoires,Maple
2023-10-01,MAP-1017A,81,79.8,19,Accessoires,Maple
2023-10-01,MAP-1018A,7,85.11,17,Accessoires,Maple
2023-10-01,MAP-1019A,95,29.57,9,Accessoires,Maple
2023-10-01,MAP-1000S,1,58.03,20,Slijpen,Maple
2023-10-01,MAP-1001S,1,69.85,14,Slijpen,Maple
2023-10-01,MAP-1002S,36,22.4,7,Slijpen,Maple
2023-10-01,MAP-1003S,38,87.97,7,Slijpen,Maple
2023-10-01,MAP-1004S,102,44.26,23,Slijpen,Maple
2023-10-01,MAP-1005S,76,117.37,15,Slijpen,Maple
2023-10-01,MAP-1006S,37,32.36,13,Slijpen,Maple
2023-10-01,MAP-1007S,63,67.4,14,Slijpen,Maple
2023-10-01,MAP-1008S,54,99.34,22,Slijpen,Maple
2023-10-01,MAP-1009S,22,46.58,21,Slijpen,Maple
2023-10-01,MAP-1010S,102,23.84,17,Slijpen,Maple
2023-10-01,MAP-1011S,110,78.29,21,Slijpen,Maple
2023-10-01,MAP-1012S,51,33.29,20,Slijpen,Maple
2023-10-01,MAP-1013S,49,88.16,23,Slijpen,Maple
2023-10-01,MAP-1014S,23,80.01,18,Slijpen,Maple
2023-10-01,MAP-1015S,13,87.44,20,Slijpen,Maple
2023-10-01,MAP-1016S,57,22.45,12,Slijpen,Maple
2023-10-01,MAP-1017S,62,92.08,11,Slijpen,Maple
2023-10-01,MAP-1018S,65,65.51,22,Slijpen,Maple
2023-10-01,MAP-1019S,74,62.15,18,Slijpen,Maple
2023-10-01,MAP-1000B,88,56.96,11,Bescherming,Maple
2023-10-01,MAP-1001B,37,93.95,10,Bescherming,Maple
2023-10-01,MAP-1002B,11,117.52,19,Bescherming,Maple
2023-10-01,MAP-1003B,107,91.61,9,Bescherming,Maple
2023-10-01,MAP-1004B,30,15.84,24,Bescherming,Maple
2023-10-01,MAP-1005B,51,22.3,12,Bescherming,Maple
2023-10-01,MAP-1006B,81,117.4,17,Bescherming,Maple
2023-10-01,MAP-1007B,7,93.34,13,Bescherming,Maple
2023-10-01,MAP-1008B,21,119.22,17,Bescherming,Maple
2023-10-01,MAP-1009B,8,117.3,15,Bescherming,Maple
2023-10-01,MAP-1010B,28,25.38,24,Bescherming,Maple
2023-10-01,MAP-1011B,53,81.92,9,Bescherming,Maple
2023-10-01,MAP-1012B,61,70.5,18,Bescherming,Maple
2023-10-01,MAP-1013B,3,62.17,8,Bescherming,Maple
2023-10-01,MAP-1014B,40,80.93,21,Bescherming,Maple
2023-10-01,MAP-1015B,95,108.8,24,Bescherming,Maple
2023-10-01,MAP-1016B,73,21.51,16,Bescherming,Maple
2023-10-01,MAP-1017B,84,36.01,8,Bescherming,Maple
2023-10-01,MAP-1018B,82,29.95,16,Bescherming,Maple
2023-10-01,MAP-1019B,84,113.74,9,Bescherming,Maple
2023-10-01,EHS-1000S,5,48.27,20,Schaatsen,EHS
2023-10-01,EHS-1001S,68,39.32,19,Schaatsen,EHS
2023-10-01,EHS-1002S,98,45.36,9,Schaatsen,EHS
2023-10-01,EHS-1003S,112,74.56,23,Schaatsen,EHS
2023-10-01,EHS-1004S,65,49.64,13,Schaatsen,EHS
2023-10-01,EHS-1005S,3,73.99,5,Schaatsen,EHS
2023-10-01,EHS-1006S,89,113.48,15,Schaatsen,EHS
2023-10-01,EHS-1007S,66,46.45,9,Schaatsen,EHS
2023-10-01,EHS-1008S,114,58.41,16,Schaatsen,EHS
2023-10-01,EHS-1009S,46,19.28,5,Schaatsen,EHS
2023-10-01,EHS-1010S,101,65.53,19,Schaatsen,EHS
2023-10-01,EHS-1011S,65,75.14,14,Schaatsen,EHS
2023-10-01,EHS-1012S,65,42.38,12,Schaatsen,EHS
2023-10-01,EHS-1013S,55,116.44,10,Schaatsen,EHS
2023-10-01,EHS-1014S,4,112.54,11,Schaatsen,EHS
2023-10-01,EHS-1015S,54,60.6,6,Schaatsen,EHS
2023-10-01,EHS-1016S,25,30.14,21,Schaatsen,EHS
2023-10-01,EHS-1017S,26,93.51,18,Schaatsen,EHS
2023-10-01,EHS-1018S,6,58.85,19,Schaatsen,EHS
2023-10-01,EHS-1019S,115,95.95,6,Schaatsen,EHS
2023-10-01,EHS-1000S,7,48.92,5,Schoenen,EHS
2023-10-01,EHS-1001S,62,61.8,13,Schoenen,EHS
2023-10-01,EHS-1002S,33,118.21,24,Schoenen,EHS
2023-10-01,EHS-1003S,61,28.42,14,Schoenen,EHS
2023-10-01,EHS-1004S,71,79.83,12,Schoenen,EHS
2023-10-01,EHS-1005S,42,111.78,13,Schoenen,EHS
2023-10-01,EHS-1006S,88,76.47,7,Schoenen,EHS
2023-10-01,EHS-1007S,6,30.37,5,Schoenen,EHS
2023-10-01,EHS-1008S,55,78.79,24,Schoenen,EHS
2023-10-01,EHS-1009S,65,92.35,23,Schoenen,EHS
2023-10-01,EHS-1010S,30,103.15,18,Schoenen,EHS
2023-10-01,EHS-1011S,37,114.77,10,Schoenen,EHS
2023-10-01,EHS-1012S,44,30.6,8,Schoenen,EHS
2023-10-01,EHS-1013S,23,112.2,9,Schoenen,EHS
2023-10-01,EHS-1014S,93,118.79,8,Schoenen,EHS
2023-10-01,EHS-1015S,90,61.6,23,Schoenen,EHS
2023-10-01,EHS-1016S,76,99.34,14,Schoenen,EHS
2023-10-01,EHS-1017S,3,52.68,20,Schoenen,EHS
2023-10-01,EHS-1018S,108,119.41,20,Schoenen,EHS
2023-10-01,EHS-1019S,114,67.69,21,Schoenen,EHS
2023-10-01,EHS-1000K,107,42.81,20,Kleding,EHS
2023-10-01,EHS-1001K,47,83.82,18,Kleding,EHS
2023-10-01,EHS-1002K,71,48.16,11,Kleding,EHS
2023-10-01,EHS-1003K,64,26.35,18,Kleding,EHS
2023-10-01,EHS-1004K,17,97.01,14,Kleding,EHS
2023-10-01,EHS-1005K,91,101.86,16,Kleding,EHS
2023-10-01,EHS-1006K,61,60.78,15,Kleding,EHS
2023-10-01,EHS-1007K,35,90.95,14,Kleding,EHS
2023-10-01,EHS-1008K,25,72.92,12,Kleding,EHS
2023-10-01,EHS-1009K,32,23.64,13,Kleding,EHS
2023-10-01,EHS-1010K,55,110.44,15,Kleding,EHS
2023-10-01,EHS-1011K,12,51.47,18,Kleding,EHS
2023-10-01,EHS-1012K,48,76.28,18,Kleding,EHS
2023-10-01,EHS-1013K,33,58.7,5,Kleding,EHS
2023-10-01,EHS-1014K,20,88.22,16,Kleding,EHS
2023-10-01,EHS-1015K,108,25.03,22,Kleding,EHS
2023-10-01,EHS-1016K,119,99.46,7,Kleding,EHS
2023-10-01,EHS-1017K,77,29.66,15,Kleding,EHS
2023-10-01,EHS-1018K,48,100.31,22,Kleding,EHS
