date,employee_id,role,hours,hourly_wage
2025-03-23,E2,sales,6.51,17.5
2025-03-23,E3,warehouse,6.03,16.0
2025-03-23,E4,admin,5.21,20.0
2025-03-24,E1,sales,5.7,18.5
2025-03-24,E2,sales,7.37,17.5
2025-03-24,E3,warehouse,5.52,16.0
2025-03-24,E4,admin,3.32,20.0
2025-03-25,E1,sales,5.74,18.5
2025-03-25,E2,sales,5.02,17.5
2025-03-25,E3,warehouse,5.88,16.0
2025-03-25,E4,admin,4.95,20.0
2025-03-26,E1,sales,6.04,18.5
2025-03-26,E2,sales,6.17,17.5
2025-03-26,E3,warehouse,5.38,16.0
2025-03-26,E4,admin,3.07,20.0
2025-03-27,E1,sales,6.33,18.5
2025-03-27,E2,sales,6.34,17.5
2025-03-27,E3,warehouse,7.5,16.0
2025-03-27,E4,admin,3.02,20.0
2025-03-28,E1,sales,7.44,18.5
2025-03-28,E2,sales,7.05,17.5
2025-03-28,E3,warehouse,6.15,16.0
2025-03-28,E4,admin,5.22,20.0
2025-03-29,E1,sales,5.68,18.5
2025-03-29,E2,sales,4.8,17.5
2025-03-29,E3,warehouse,6.18,16.0
2025-03-29,E4,admin,2.63,20.0
2025-03-30,E1,sales,9.54,18.5
2025-03-30,E2,sales,5.92,17.5
2025-03-30,E3,warehouse,6.43,16.0
2025-03-30,E4,admin,3.7,20.0
2025-03-31,E1,sales,5.06,18.5
2025-03-31,E2,sales,6.05,17.5
2025-03-31,E3,warehouse,6.25,16.0
2025-03-31,E4,admin,2.83,20.0
2025-04-01,E1,sales,6.98,18.5
2025-04-01,E2,sales,7.65,17.5
2025-04-01,E3,warehouse,6.25,16.0
2025-04-01,E4,admin,3.74,20.0
2025-04-02,E1,sales,3.86,18.5
2025-04-02,E2,sales,5.63,17.5
2025-04-02,E3,warehouse,5.84,16.0
2025-04-02,E4,admin,3.78,20.0
2025-04-03,E1,sales,7.27,18.5
2025-04-03,E2,sales,4.35,17.5
2025-04-03,E3,warehouse,5.05,16.0
2025-04-03,E4,admin,5.66,20.0
2025-04-04,E1,sales,4.75,18.5
2025-04-04,E2,sales,6.4,17.5
2025-04-04,E3,warehouse,7.17,16.0
2025-04-04,E4,admin,4.06,20.0
2025-04-05,E1,sales,8.05,18.5
2025-04-05,E2,sales,5.78,17.5
2025-04-05,E3,warehouse,7.05,16.0
2025-04-05,E4,admin,3.06,20.0
2025-04-06,E1,sales,4.69,18.5
2025-04-06,E2,sales,6.52,17.5
2025-04-06,E3,warehouse,4.93,16.0
2025-04-06,E4,admin,4.31,20.0
2025-04-07,E1,sales,5.68,18.5
2025-04-07,E2,sales,7.04,17.5
2025-04-07,E3,warehouse,4.31,16.0
2025-04-07,E4,admin,5.18,20.0
2025-04-08,E1,sales,5.33,18.5
2025-04-08,E2,sales,5.39,17.5
2025-04-08,E3,warehouse,4.45,16.0
2025-04-08,E4,admin,3.03,20.0
2025-04-09,E1,sales,5.91,18.5
2025-04-09,E2,sales,4.83,17.5
2025-04-09,E3,warehouse,5.89,16.0
2025-04-09,E4,admin,5.12,20.0
2025-04-10,E1,sales,6.16,18.5
2025-04-10,E2,sales,6.52,17.5
2025-04-10,E3,warehouse,5.62,16.0
2025-04-10,E4,admin,3.28,20.0
2025-04-11,E1,sales,4.39,18.5
2025-04-11,E2,sales,4.96,17.5
2025-04-11,E3,warehouse,6.81,16.0
2025-04-11,E4,admin,4.62,20.0
2025-04-12,E1,sales,6.1,18.5
2025-04-12,E2,sales,7.11,17.5
2025-04-12,E3,warehouse,7.06,16.0
2025-04-12,E4,admin,5.02,20.0
2025-04-13,E1,sales,5.23,18.5
2025-04-13,E2,sales,6.02,17.5
2025-04-13,E3,warehouse,5.98,16.0
2025-04-13,E4,admin,3.71,20.0
2025-04-14,E1,sales,7.28,18.5
2025-04-14,E2,sales,4.71,17.5
2025-04-14,E3,warehouse,7.51,16.0
2025-04-14,E4,admin,3.84,20.0
2025-04-15,E1,sales,7.18,18.5
2025-04-15,E2,sales,7.02,17.5
2025-04-15,E3,warehouse,7.97,16.0
2025-04-15,E4,admin,3.48,20.0
2025-04-16,E1,sales,6.87,18.5
2025-04-16,E2,sales,5.8,17.5
2025-04-16,E3,warehouse,7.67,16.0
2025-04-16,E4,admin,4.85,20.0
2025-04-17,E1,sales,3.73,18.5
2025-04-17,E2,sales,5.78,17.5
2025-04-17,E3,warehouse,7.48,16.0
2025-04-17,E4,admin,5.22,20.0
2025-04-18,E1,sales,5.67,18.5
2025-04-18,E2,sales,5.0,17.5
2025-04-18,E3,warehouse,7.77,16.0
2025-04-18,E4,admin,4.82,20.0
2025-04-19,E1,sales,6.97,18.5
2025-04-19,E2,sales,4.57,17.5
2025-04-19,E3,warehouse,8.26,16.0
2025-04-19,E4,admin,3.12,20.0
2025-04-20,E1,sales,6.16,18.5
2025-04-20,E2,sales,7.21,17.5
2025-04-20,E3,warehouse,5.62,16.0
2025-04-20,E4,admin,2.91,20.0
2025-04-21,E1,sales,7.39,18.5
2025-04-21,E2,sales,4.74,17.5
2025-04-21,E3,warehouse,8.05,16.0
2025-04-21,E4,admin,3.91,20.0
2025-04-22,E1,sales,3.22,18.5
2025-04-22,E2,sales,7.01,17.5
2025-04-22,E3,warehouse,6.2,16.0
2025-04-22,E4,admin,5.54,20.0
2025-04-23,E1,sales,6.07,18.5
2025-04-23,E2,sales,5.91,17.5
2025-04-23,E3,warehouse,6.81,16.0
2025-04-23,E4,admin,4.03,20.0
2025-04-24,E1,sales,5.03,18.5
2025-04-24,E2,sales,6.33,17.5
2025-04-24,E3,warehouse,3.88,16.0
2025-04-24,E4,admin,4.44,20.0
2025-04-25,E1,sales,5.02,18.5
2025-04-25,E2,sales,5.62,17.5
2025-04-25,E3,warehouse,5.58,16.0
2025-04-25,E4,admin,2.36,20.0
2025-04-26,E1,sales,6.1,18.5
2025-04-26,E2,sales,5.39,17.5
2025-04-26,E3,warehouse,6.04,16.0
2025-04-26,E4,admin,4.78,20.0
2025-04-27,E1,sales,7.0,18.5
2025-04-27,E2,sales,6.76,17.5
2025-04-27,E3,warehouse,5.97,16.0
2025-04-27,E4,admin,3.21,20.0
2025-04-28,E1,sales,4.61,18.5
2025-04-28,E2,sales,6.4,17.5
2025-04-28,E3,warehouse,8.12,16.0
2025-04-28,E4,admin,3.01,20.0
2025-04-29,E1,sales,3.88,18.5
2025-04-29,E2,sales,6.45,17.5
2025-04-29,E3,warehouse,7.91,16.0
2025-04-29,E4,admin,4.79,20.0
2025-04-30,E1,sales,8.27,18.5
2025-04-30,E2,sales,5.5,17.5
2025-04-30,E3,warehouse,5.43,16.0
2025-04-30,E4,admin,3.98,20.0
2025-05-01,E1,sales,6.36,18.5
2025-05-01,E2,sales,5.11,17.5
2025-05-01,E3,warehouse,3.39,16.0
2025-05-01,E4,admin,4.12,20.0
2025-05-02,E1,sales,4.64,18.5
2025-05-02,E2,sales,4.53,17.5
2025-05-02,E3,warehouse,4.18,16.0
2025-05-02,E4,admin,4.45,20.0
2025-05-03,E1,sales,6.08,18.5
2025-05-03,E2,sales,7.87,17.5
2025-05-03,E3,warehouse,6.75,16.0
2025-05-03,E4,admin,2.61,20.0
2025-05-04,E1,sales,7.07,18.5
2025-05-04,E2,sales,5.74,17.5
2025-05-04,E3,warehouse,6.55,16.0
2025-05-04,E4,admin,2.73,20.0
2025-05-05,E1,sales,6.83,18.5
2025-05-05,E2,sales,6.25,17.5
2025-05-05,E3,warehouse,6.55,16.0
2025-05-05,E4,admin,3.3,20.0
2025-05-06,E1,sales,6.96,18.5
2025-05-06,E2,sales,6.5,17.5
2025-05-06,E3,warehouse,6.21,16.0
2025-05-06,E4,admin,5.02,20.0
2025-05-07,E1,sales,4.46,18.5
2025-05-07,E2,sales,4.53,17.5
2025-05-07,E3,warehouse,4.66,16.0
2025-05-07,E4,admin,3.93,20.0
2025-05-08,E1,sales,4.38,18.5
2025-05-08,E2,sales,5.93,17.5
2025-05-08,E3,warehouse,6.74,16.0
2025-05-08,E4,admin,2.0,20.0
2025-05-09,E1,sales,5.58,18.5
2025-05-09,E2,sales,6.35,17.5
2025-05-09,E3,warehouse,7.15,16.0
2025-05-09,E4,admin,4.69,20.0
2025-05-10,E1,sales,3.44,18.5
2025-05-10,E2,sales,6.1,17.5
2025-05-10,E3,warehouse,7.66,16.0
2025-05-10,E4,admin,4.27,20.0
2025-05-11,E1,sales,6.64,18.5
2025-05-11,E2,sales,5.27,17.5
2025-05-11,E3,warehouse,6.83,16.0
2025-05-11,E4,admin,4.99,20.0
2025-05-12,E1,sales,5.21,18.5
2025-05-12,E2,sales,5.3,17.5
2025-05-12,E3,warehouse,5.22,16.0
2025-05-12,E4,admin,4.11,20.0
2025-05-13,E1,sales,5.55,18.5
2025-05-13,E2,sales,5.26,17.5
2025-05-13,E3,warehouse,7.08,16.0
2025-05-13,E4,admin,2.12,20.0
2025-05-14,E1,sales,5.5,18.5
2025-05-14,E2,sales,6.41,17.5
2025-05-14,E3,warehouse,3.92,16.0
2025-05-14,E4,admin,3.99,20.0
2025-05-15,E1,sales,3.94,18.5
2025-05-15,E2,sales,4.52,17.5
2025-05-15,E3,warehouse,5.64,16.0
2025-05-15,E4,admin,3.67,20.0
2025-05-16,E1,sales,7.37,18.5
2025-05-16,E2,sales,4.73,17.5
2025-05-16,E3,warehouse,8.37,16.0
2025-05-16,E4,admin,4.01,20.0
2025-05-17,E1,sales,3.55,18.5
2025-05-17,E2,sales,9.08,17.5
2025-05-17,E3,warehouse,4.08,16.0
2025-05-17,E4,admin,4.77,20.0
2025-05-18,E1,sales,6.93,18.5
2025-05-18,E2,sales,5.41,17.5
2025-05-18,E3,warehouse,6.71,16.0
2025-05-18,E4,admin,3.31,20.0
2025-05-19,E1,sales,6.45,18.5
2025-05-19,E2,sales,4.5,17.5
2025-05-19,E3,warehouse,5.25,16.0
2025-05-19,E4,admin,2.71,20.0
2025-05-20,E1,sales,7.05,18.5
2025-05-20,E2,sales,6.62,17.5
2025-05-20,E3,warehouse,5.93,16.0
2025-05-20,E4,admin,3.49,20.0
2025-05-21,E1,sales,4.17,18.5
2025-05-21,E2,sales,4.47,17.5
2025-05-21,E3,warehouse,6.03,16.0
2025-05-21,E4,admin,3.71,20.0
2025-05-22,E1,sales,5.0,18.5
2025-05-22,E2,sales,5.61,17.5
2025-05-22,E3,warehouse,6.49,16.0
2025-05-22,E4,admin,3.84,20.0
2025-05-23,E1,sales,5.6,18.5
2025-05-23,E2,sales,7.66,17.5
2025-05-23,E3,warehouse,5.7,16.0
2025-05-23,E4,admin,5.1,20.0
2025-05-24,E1,sales,6.01,18.5
2025-05-24,E2,sales,8.42,17.5
2025-05-24,E3,warehouse,3.78,16.0
2025-05-24,E4,admin,5.37,20.0
2025-05-25,E1,sales,6.27,18.5
2025-05-25,E2,sales,6.79,17.5
2025-05-25,E3,warehouse,5.72,16.0
2025-05-25,E4,admin,6.13,20.0
2025-05-26,E1,sales,5.48,18.5
2025-05-26,E2,sales,6.42,17.5
2025-05-26,E3,warehouse,5.0,16.0
2025-05-26,E4,admin,5.64,20.0
2025-05-27,E1,sales,6.78,18.5
2025-05-27,E2,sales,6.45,17.5
2025-05-27,E3,warehouse,6.4,16.0
2025-05-27,E4,admin,4.86,20.0
2025-05-28,E1,sales,7.47,18.5
2025-05-28,E2,sales,4.08,17.5
2025-05-28,E3,warehouse,6.12,16.0
2025-05-28,E4,admin,2.84,20.0
2025-05-29,E1,sales,7.19,18.5
2025-05-29,E2,sales,4.97,17.5
2025-05-29,E3,warehouse,3.43,16.0
2025-05-29,E4,admin,4.76,20.0
2025-05-30,E1,sales,5.37,18.5
2025-05-30,E2,sales,7.06,17.5
2025-05-30,E3,warehouse,5.67,16.0
2025-05-30,E4,admin,5.26,20.0
2025-05-31,E1,sales,4.49,18.5
2025-05-31,E2,sales,6.36,17.5
2025-05-31,E3,warehouse,6.37,16.0
2025-05-31,E4,admin,3.7,20.0
2025-06-01,E1,sales,6.3,18.5
2025-06-01,E2,sales,5.49,17.5
2025-06-01,E3,warehouse,6.55,16.0
2025-06-01,E4,admin,6.23,20.0
2025-06-02,E1,sales,5.28,18.5
2025-06-02,E2,sales,6.47,17.5
2025-06-02,E3,warehouse,5.74,16.0
2025-06-02,E4,admin,2.65,20.0
2025-06-03,E1,sales,6.1,18.5
2025-06-03,E2,sales,6.23,17.5
2025-06-03,E3,warehouse,4.81,16.0
2025-06-03,E4,admin,4.67,20.0
2025-06-04,E1,sales,6.89,18.5
2025-06-04,E2,sales,5.19,17.5
2025-06-04,E3,warehouse,7.29,16.0
2025-06-04,E4,admin,2.0,20.0
2025-06-05,E1,sales,7.07,18.5
2025-06-05,E2,sales,3.97,17.5
2025-06-05,E3,warehouse,5.57,16.0
2025-06-05,E4,admin,3.55,20.0
2025-06-06,E1,sales,4.09,18.5
2025-06-06,E2,sales,5.97,17.5
2025-06-06,E3,warehouse,5.68,16.0
2025-06-06,E4,admin,4.58,20.0
2025-06-07,E1,sales,5.26,18.5
2025-06-07,E2,sales,5.12,17.5
2025-06-07,E3,warehouse,6.52,16.0
2025-06-07,E4,admin,4.35,20.0
2025-06-08,E1,sales,4.78,18.5
2025-06-08,E2,sales,9.09,17.5
2025-06-08,E3,warehouse,7.79,16.0
2025-06-08,E4,admin,3.48,20.0
2025-06-09,E1,sales,5.59,18.5
2025-06-09,E2,sales,6.12,17.5
2025-06-09,E3,warehouse,6.04,16.0
2025-06-09,E4,admin,2.48,20.0
2025-06-10,E1,sales,5.6,18.5
2025-06-10,E2,sales,7.49,17.5
2025-06-10,E3,warehouse,5.96,16.0
2025-06-10,E4,admin,5.19,20.0
2025-06-11,E1,sales,6.07,18.5
2025-06-11,E2,sales,7.25,17.5
2025-06-11,E3,warehouse,6.04,16.0
2025-06-11,E4,admin,6.19,20.0
2025-06-12,E1,sales,5.2,18.5
2025-06-12,E2,sales,6.05,17.5
2025-06-12,E3,warehouse,6.06,16.0
2025-06-12,E4,admin,3.02,20.0
2025-06-13,E1,sales,7.95,18.5
2025-06-13,E2,sales,6.13,17.5
2025-06-13,E3,warehouse,7.54,16.0
2025-06-13,E4,admin,5.12,20.0
2025-06-14,E1,sales,5.22,18.5
2025-06-14,E2,sales,8.36,17.5
2025-06-14,E3,warehouse,6.75,16.0
2025-06-14,E4,admin,2.41,20.0
2025-06-15,E1,sales,7.25,18.5
2025-06-15,E2,sales,5.96,17.5
2025-06-15,E3,warehouse,7.7,16.0
2025-06-15,E4,admin,4.44,20.0
2025-06-16,E1,sales,5.66,18.5
2025-06-16,E2,sales,7.17,17.5
2025-06-16,E3,warehouse,4.53,16.0
2025-06-16,E4,admin,5.26,20.0
2025-06-17,E1,sales,4.33,18.5
2025-06-17,E2,sales,5.93,17.5
2025-06-17,E3,warehouse,6.27,16.0
2025-06-17,E4,admin,4.18,20.0
2025-06-18,E1,sales,6.42,18.5
2025-06-18,E2,sales,6.45,17.5
2025-06-18,E3,warehouse,7.03,16.0
2025-06-18,E4,admin,4.46,20.0
2025-06-19,E1,sales,5.55,18.5
2025-06-19,E2,sales,4.52,17.5
2025-06-19,E3,warehouse,5.39,16.0
2025-06-19,E4,admin,4.48,20.0
2025-06-20,E1,sales,7.02,18.5
2025-06-20,E2,sales,3.97,17.5
2025-06-20,E3,warehouse,6.03,16.0
2025-06-20,E4,admin,3.08,20.0
2025-06-21,E1,sales,5.48,18.5
2025-06-21,E2,sales,6.58,17.5
2025-06-21,E3,warehouse,6.53,16.0
2025-06-21,E4,admin,4.23,20.0
2025-06-22,E1,sales,5.11,18.5
2025-06-22,E2,sales,6.43,17.5
2025-06-22,E3,warehouse,6.33,16.0
2025-06-22,E4,admin,3.87,20.0
2025-06-23,E1,sales,7.4,18.5
2025-06-23,E2,sales,4.2,17.5
2025-06-23,E3,warehouse,5.88,16.0
2025-06-23,E4,admin,3.95,20.0
2025-06-24,E1,sales,4.83,18.5
2025-06-24,E2,sales,5.86,17.5
2025-06-24,E3,warehouse,6.04,16.0
2025-06-24,E4,admin,3.2,20.0
2025-06-25,E1,sales,6.83,18.5
2025-06-25,E2,sales,6.15,17.5
2025-06-25,E3,warehouse,5.14,16.0
2025-06-25,E4,admin,4.96,20.0
2025-06-26,E1,sales,5.37,18.5
2025-06-26,E2,sales,6.22,17.5
2025-06-26,E3,warehouse,4.57,16.0
2025-06-26,E4,admin,3.74,20.0
2025-06-27,E1,sales,7.31,18.5
2025-06-27,E2,sales,6.27,17.5
2025-06-27,E3,warehouse,5.65,16.0
2025-06-27,E4,admin,5.58,20.0
2025-06-28,E1,sales,6.34,18.5
2025-06-28,E2,sales,7.09,17.5
2025-06-28,E3,warehouse,6.17,16.0
2025-06-28,E4,admin,2.82,20.0
2025-06-29,E1,sales,7.07,18.5
2025-06-29,E2,sales,7.81,17.5
2025-06-29,E3,warehouse,5.9,16.0
2025-06-29,E4,admin,4.72,20.0
2025-06-30,E1,sales,6.25,18.5
2025-06-30,E2,sales,6.9,17.5
2025-06-30,E3,warehouse,6.64,16.0
2025-06-30,E4,admin,3.29,20.0
2025-07-01,E1,sales,5.39,18.5
2025-07-01,E2,sales,6.09,17.5
2025-07-01,E3,warehouse,5.5,16.0
2025-07-01,E4,admin,6.56,20.0
2025-07-02,E1,sales,6.58,18.5
2025-07-02,E2,sales,5.65,17.5
2025-07-02,E3,warehouse,7.48,16.0
2025-07-02,E4,admin,3.15,20.0
2025-07-03,E1,sales,6.01,18.5
2025-07-03,E2,sales,4.35,17.5
2025-07-03,E3,warehouse,8.26,16.0
2025-07-03,E4,admin,5.59,20.0
2025-07-04,E1,sales,4.81,18.5
2025-07-04,E2,sales,6.21,17.5
2025-07-04,E3,warehouse,7.34,16.0
2025-07-04,E4,admin,4.44,20.0
2025-07-05,E1,sales,7.28,18.5
2025-07-05,E2,sales,6.51,17.5
2025-07-05,E3,warehouse,4.05,16.0
2025-07-05,E4,admin,4.68,20.0
2025-07-06,E1,sales,6.2,18.5
2025-07-06,E2,sales,6.78,17.5
2025-07-06,E3,warehouse,6.29,16.0
2025-07-06,E4,admin,2.77,20.0
2025-07-07,E1,sales,4.05,18.5
2025-07-07,E2,sales,5.31,17.5
2025-07-07,E3,warehouse,5.52,16.0
2025-07-07,E4,admin,3.83,20.0
2025-07-08,E1,sales,6.22,18.5
2025-07-08,E2,sales,7.96,17.5
2025-07-08,E3,warehouse,6.05,16.0
2025-07-08,E4,admin,2.84,20.0
2025-07-09,E1,sales,7.82,18.5
2025-07-09,E2,sales,7.57,17.5
2025-07-09,E3,warehouse,4.3,16.0
2025-07-09,E4,admin,2.33,20.0
2025-07-10,E1,sales,6.08,18.5
2025-07-10,E2,sales,4.56,17.5
2025-07-10,E3,warehouse,5.98,16.0
2025-07-10,E4,admin,3.83,20.0
2025-07-11,E1,sales,5.99,18.5
2025-07-11,E2,sales,5.09,17.5
2025-07-11,E3,warehouse,4.67,16.0
2025-07-11,E4,admin,4.62,20.0
2025-07-12,E1,sales,7.82,18.5
2025-07-12,E2,sales,5.23,17.5
2025-07-12,E3,warehouse,6.14,16.0
2025-07-12,E4,admin,5.11,20.0
2025-07-13,E1,sales,4.29,18.5
2025-07-13,E2,sales,5.36,17.5
2025-07-13,E3,warehouse,5.65,16.0
2025-07-13,E4,admin,3.62,20.0
2025-07-14,E1,sales,4.76,18.5
2025-07-14,E2,sales,7.58,17.5
2025-07-14,E3,warehouse,6.76,16.0
2025-07-14,E4,admin,5.49,20.0
2025-07-15,E1,sales,6.24,18.5
2025-07-15,E2,sales,5.36,17.5
2025-07-15,E3,warehouse,6.98,16.0
2025-07-15,E4,admin,2.77,20.0
2025-07-16,E1,sales,5.15,18.5
2025-07-16,E2,sales,5.92,17.5
2025-07-16,E3,warehouse,5.04,16.0
2025-07-16,E4,admin,4.31,20.0
2025-07-17,E1,sales,6.45,18.5
2025-07-17,E2,sales,5.79,17.5
2025-07-17,E3,warehouse,5.82,16.0
2025-07-17,E4,admin,2.07,20.0
2025-07-18,E1,sales,6.66,18.5
2025-07-18,E2,sales,7.63,17.5
2025-07-18,E3,warehouse,6.26,16.0
2025-07-18,E4,admin,3.77,20.0
2025-07-19,E1,sales,5.73,18.5
2025-07-19,E2,sales,6.41,17.5
2025-07-19,E3,warehouse,6.52,16.0
2025-07-19,E4,admin,6.66,20.0
2025-07-20,E1,sales,7.98,18.5
2025-07-20,E2,sales,6.14,17.5
2025-07-20,E3,warehouse,6.24,16.0
2025-07-20,E4,admin,2.59,20.0
2025-07-21,E1,sales,6.75,18.5
2025-07-21,E2,sales,4.21,17.5
2025-07-21,E3,warehouse,6.61,16.0
2025-07-21,E4,admin,2.83,20.0
2025-07-22,E1,sales,4.55,18.5
2025-07-22,E2,sales,6.94,17.5
2025-07-22,E3,warehouse,4.86,16.0
2025-07-22,E4,admin,3.45,20.0
2025-07-23,E1,sales,6.27,18.5
2025-07-23,E2,sales,4.63,17.5
2025-07-23,E3,warehouse,5.04,16.0
2025-07-23,E4,admin,3.27,20.0
2025-07-24,E1,sales,5.26,18.5
2025-07-24,E2,sales,6.26,17.5
2025-07-24,E3,warehouse,6.93,16.0
2025-07-24,E4,admin,4.01,20.0
2025-07-25,E1,sales,5.42,18.5
2025-07-25,E2,sales,6.22,17.5
2025-07-25,E3,warehouse,6.51,16.0
2025-07-25,E4,admin,4.81,20.0
2025-07-26,E1,sales,4.34,18.5
2025-07-26,E2,sales,5.18,17.5
2025-07-26,E3,warehouse,5.56,16.0
2025-07-26,E4,admin,4.53,20.0
2025-07-27,E1,sales,5.11,18.5
2025-07-27,E2,sales,6.22,17.5
2025-07-27,E3,warehouse,4.51,16.0
2025-07-27,E4,admin,3.55,20.0
2025-07-28,E1,sales,5.35,18.5
2025-07-28,E2,sales,4.0,17.5
2025-07-28,E3,warehouse,7.93,16.0
2025-07-28,E4,admin,5.26,20.0
2025-07-29,E1,sales,6.74,18.5
2025-07-29,E2,sales,6.46,17.5
2025-07-29,E3,warehouse,8.04,16.0
2025-07-29,E4,admin,5.97,20.0
2025-07-30,E1,sales,7.22,18.5
2025-07-30,E2,sales,6.75,17.5
2025-07-30,E3,warehouse,6.95,16.0
2025-07-30,E4,admin,4.38,20.0
2025-07-31,E1,sales,6.9,18.5
2025-07-31,E2,sales,6.29,17.5
2025-07-31,E3,warehouse,5.7,16.0
2025-07-31,E4,admin,4.81,20.0
2025-08-01,E1,sales,7.21,18.5
2025-08-01,E2,sales,6.12,17.5
2025-08-01,E3,warehouse,5.94,16.0
2025-08-01,E4,admin,4.87,20.0
2025-08-02,E1,sales,5.4,18.5
2025-08-02,E2,sales,5.65,17.5
2025-08-02,E3,warehouse,4.29,16.0
2025-08-02,E4,admin,4.8,20.0
2025-08-03,E1,sales,6.69,18.5
2025-08-03,E2,sales,7.24,17.5
2025-08-03,E3,warehouse,6.87,16.0
2025-08-03,E4,admin,3.76,20.0
2025-08-04,E1,sales,5.89,18.5
2025-08-04,E2,sales,5.2,17.5
2025-08-04,E3,warehouse,5.54,16.0
2025-08-04,E4,admin,2.53,20.0
2025-08-05,E1,sales,6.97,18.5
2025-08-05,E2,sales,4.78,17.5
2025-08-05,E3,warehouse,7.21,16.0
2025-08-05,E4,admin,5.27,20.0
2025-08-06,E1,sales,6.37,18.5
2025-08-06,E2,sales,6.63,17.5
2025-08-06,E3,warehouse,5.17,16.0
2025-08-06,E4,admin,6.68,20.0
2025-08-07,E1,sales,6.77,18.5
2025-08-07,E2,sales,5.93,17.5
2025-08-07,E3,warehouse,5.52,16.0
2025-08-07,E4,admin,3.48,20.0
2025-08-08,E1,sales,6.89,18.5
2025-08-08,E2,sales,5.91,17.5
2025-08-08,E3,warehouse,6.55,16.0
2025-08-08,E4,admin,3.88,20.0
2025-08-09,E1,sales,6.76,18.5
2025-08-09,E2,sales,7.86,17.5
2025-08-09,E3,warehouse,6.54,16.0
2025-08-09,E4,admin,5.56,20.0
2025-08-10,E1,sales,6.89,18.5
2025-08-10,E2,sales,6.42,17.5
2025-08-10,E3,warehouse,6.76,16.0
2025-08-10,E4,admin,5.29,20.0
2025-08-11,E1,sales,7.18,18.5
2025-08-11,E2,sales,4.6,17.5
2025-08-11,E3,warehouse,7.1,16.0
2025-08-11,E4,admin,4.29,20.0
2025-08-12,E1,sales,5.14,18.5
2025-08-12,E2,sales,5.1,17.5
2025-08-12,E3,warehouse,5.34,16.0
2025-08-12,E4,admin,4.16,20.0
2025-08-13,E1,sales,7.77,18.5
2025-08-13,E2,sales,4.71,17.5
2025-08-13,E3,warehouse,6.28,16.0
2025-08-13,E4,admin,2.37,20.0
2025-08-14,E1,sales,5.55,18.5
2025-08-14,E2,sales,6.84,17.5
2025-08-14,E3,warehouse,7.52,16.0
2025-08-14,E4,admin,6.52,20.0
2025-08-15,E1,sales,5.83,18.5
2025-08-15,E2,sales,6.77,17.5
2025-08-15,E3,warehouse,6.89,16.0
2025-08-15,E4,admin,3.56,20.0
2025-08-16,E1,sales,6.61,18.5
2025-08-16,E2,sales,5.98,17.5
2025-08-16,E3,warehouse,6.99,16.0
2025-08-16,E4,admin,4.97,20.0
2025-08-17,E1,sales,4.37,18.5
2025-08-17,E2,sales,5.94,17.5
2025-08-17,E3,warehouse,5.78,16.0
2025-08-17,E4,admin,2.74,20.0
2025-08-18,E1,sales,8.73,18.5
2025-08-18,E2,sales,6.71,17.5
2025-08-18,E3,warehouse,4.87,16.0
2025-08-18,E4,admin,3.3,20.0
2025-08-19,E1,sales,4.97,18.5
2025-08-19,E2,sales,5.96,17.5
2025-08-19,E3,warehouse,6.05,16.0
2025-08-19,E4,admin,3.42,20.0
2025-08-20,E1,sales,5.1,18.5
2025-08-20,E2,sales,4.99,17.5
2025-08-20,E3,warehouse,7.91,16.0
2025-08-20,E4,admin,3.86,20.0
2025-08-21,E1,sales,5.25,18.5
2025-08-21,E2,sales,5.9,17.5
2025-08-21,E3,warehouse,5.14,16.0
2025-08-21,E4,admin,4.58,20.0
2025-08-22,E1,sales,5.25,18.5
2025-08-22,E2,sales,4.9,17.5
2025-08-22,E3,warehouse,7.65,16.0
2025-08-22,E4,admin,3.04,20.0
2025-08-23,E1,sales,6.52,18.5
2025-08-23,E2,sales,6.25,17.5
2025-08-23,E3,warehouse,7.4,16.0
2025-08-23,E4,admin,3.27,20.0
2025-08-24,E1,sales,5.14,18.5
2025-08-24,E2,sales,7.57,17.5
2025-08-24,E3,warehouse,5.14,16.0
2025-08-24,E4,admin,2.33,20.0
2025-08-25,E1,sales,5.65,18.5
2025-08-25,E2,sales,8.43,17.5
2025-08-25,E3,warehouse,5.81,16.0
2025-08-25,E4,admin,4.57,20.0
2025-08-26,E1,sales,6.03,18.5
2025-08-26,E2,sales,5.61,17.5
2025-08-26,E3,warehouse,6.29,16.0
2025-08-26,E4,admin,2.81,20.0
2025-08-27,E1,sales,5.83,18.5
2025-08-27,E2,sales,6.31,17.5
2025-08-27,E3,warehouse,7.57,16.0
2025-08-27,E4,admin,2.0,20.0
2025-08-28,E1,sales,7.55,18.5
2025-08-28,E2,sales,5.84,17.5
2025-08-28,E3,warehouse,4.93,16.0
2025-08-28,E4,admin,5.2,20.0
2025-08-29,E1,sales,5.55,18.5
2025-08-29,E2,sales,4.91,17.5
2025-08-29,E3,warehouse,6.04,16.0
2025-08-29,E4,admin,2.0,20.0
2025-08-30,E1,sales,6.04,18.5
2025-08-30,E2,sales,7.74,17.5
2025-08-30,E3,warehouse,7.24,16.0
2025-08-30,E4,admin,4.25,20.0
2025-08-31,E1,sales,6.72,18.5
2025-08-31,E2,sales,5.6,17.5
2025-08-31,E3,warehouse,6.57,16.0
2025-08-31,E4,admin,2.86,20.0
2025-09-01,E1,sales,6.09,18.5
2025-09-01,E2,sales,6.34,17.5
2025-09-01,E3,warehouse,6.36,16.0
